id,lang1,lang2,lang3,lang4,lang5,lang6,lang7,lang8,lang9,lang10
37928, 日本語,,,,,,,,,
91010, English,,,,,,,,,
216672,,,,,,,,,,
63493, English,,,,,,,,,
42507, 한국어/조선말,,,,,,,,,
64688, English,,,,,,,,,
82532, English,,,,,,,,,
14346, English,,,,,,,,,
61020, Português, English,,,,,,,,
261035, English,,,,,,,,,
293097,,,,,,,,,,
37942, English,,,,,,,,,
25435, English,,,,,,,,,
144326, 广州话 / 廣州話, English,,,,,,,,
170936, English,,,,,,,,,
64786, ภาษาไทย,,,,,,,,,
79374, 한국어/조선말,,,,,,,,,
81796, English,,,,,,,,,
59421, 한국어/조선말,,,,,,,,,
70585,,,,,,,,,,
54358,,,,,,,,,,
81390, English, Italiano,,,,,,,,
28063, Italiano,,,,,,,,,
67748, English,,,,,,,,,
61984, 日本語,,,,,,,,,
52826, English,,,,,,,,,
113038, English, اردو,,,,,,,,
45273, English,,,,,,,,,
95675,,,,,,,,,,
36944, English,,,,,,,,,
114412,,,,,,,,,,
213938, فارسی,,,,,,,,,
273807,,,,,,,,,,
79754, Español,,,,,,,,,
64108, English,,,,,,,,,
99698, Français,,,,,,,,,
145504, Español, ,,,,,,,,
229670, svenska,,,,,,,,,
42147, Italiano,,,,,,,,,
55245,,,,,,,,,,
80304, English, Español,,,,,,,,
56591, English,,,,,,,,,
83195, 普通话,,,,,,,,,
40056, English,,,,,,,,,
48038, English,,,,,,,,,
79221, Polski,,,,,,,,,
214857, English,,,,,,,,,
80767, 日本語,,,,,,,,,
82533, English,,,,,,,,,
74237, English,,,,,,,,,
64992, 普通话,,,,,,,,,
61895, English,,,,,,,,,
67696, English,,,,,,,,,
33569, Íslenska,,,,,,,,,
81025, English,,,,,,,,,
77553, English,,,,,,,,,
35435, 日本語,,,,,,,,,
44734, 日本語,,,,,,,,,
89191, اردو, English,,,,,,,,
158068, 日本語,,,,,,,,,
94204, English,,,,,,,,,
57165, English,,,,,,,,,
44032, English,,,,,,,,,
362758,,,,,,,,,,
96398, हिन्दी,,,,,,,,,
42998, Italiano,,,,,,,,,
74308, English,,,,,,,,,
100656, English,,,,,,,,,
26881, English,,,,,,,,,
75576,,,,,,,,,,
86820, English,,,,,,,,,
10679, English, Deutsch,,,,,,,,
28533, Italiano,,,,,,,,,
74777, English,,,,,,,,,
70845, English,,,,,,,,,
71552, English,,,,,,,,,
66895,,,,,,,,,,
94329, Bahasa indonesia,,,,,,,,,
22970, English, 日本語,,,,,,,,
81342, Français, Español,,,,,,,,
74306, English,,,,,,,,,
87098,,,,,,,,,,
80432, English,,,,,,,,,
2929, No Language,,,,,,,,,
72958, বাংলা,,,,,,,,,
178535, العربية,,,,,,,,,
51991, Français,,,,,,,,,
251797, suomi,,,,,,,,,
28136, English,,,,,,,,,
43309, English,,,,,,,,,
28912, Italiano,,,,,,,,,
37586, Türkçe,,,,,,,,,
256044, Bahasa melayu,,,,,,,,,
73889, English, Deutsch, Español,,,,,,,
36228,,,,,,,,,,
37084, English,,,,,,,,,
85052, हिन्दी,,,,,,,,,
85050, हिन्दी,,,,,,,,,
39172,,,,,,,,,,
258227, Română,,,,,,,,,
72551, עִבְרִית,,,,,,,,,
85033, Français,,,,,,,,,
91070, English,,,,,,,,,
14686, English,,,,,,,,,
75132,,,,,,,,,,
56180, Español,,,,,,,,,
92182, English,,,,,,,,,
75778, English,,,,,,,,,
274325,,,,,,,,,,
42960, Deutsch, suomi,,,,,,,,
76489, English,,,,,,,,,
70436, English,,,,,,,,,
76346, English, Português,,,,,,,,
54271, English,,,,,,,,,
62764, English,,,,,,,,,
44833, English, ภาษาไทย,,,,,,,,
50365, Français,,,,,,,,,
206953, English,,,,,,,,,
45993, 日本語,,,,,,,,,
206997, English,,,,,,,,,
73872, , Italiano,,,,,,,,
28715, English,,,,,,,,,
82327, English, Dansk, Deutsch, Français,,,,,,
74534, हिन्दी, English,,,,,,,,
41120, English,,,,,,,,,
58287, Bahasa indonesia,,,,,,,,,
111037, English,,,,,,,,,
77881, English,,,,,,,,,
91292,,,,,,,,,,
109979, Italiano,,,,,,,,,
73211, Norsk, Español,,,,,,,,
40720, English,,,,,,,,,
60405, English,,,,,,,,,
86455,,,,,,,,,,
91356, English,,,,,,,,,
63310, Nederlands, Français,,,,,,,,
86727,,,,,,,,,,
84404, English,,,,,,,,,
74447, English,,,,,,,,,
18591, English,,,,,,,,,
86416, English,,,,,,,,,
84660, 한국어/조선말,,,,,,,,,
255772, Pусский, ??????,,,,,,,,
75802, English,,,,,,,,,
39509, English,,,,,,,,,
88609, English,,,,,,,,,
84820, Français,,,,,,,,,
31967, English, Español,,,,,,,,
45347, English,,,,,,,,,
121942, Polski,,,,,,,,,
53191,,,,,,,,,,
54081, हिन्दी,,,,,,,,,
37434, English,,,,,,,,,
86975, English,,,,,,,,,
48646, English,,,,,,,,,
138719,,,,,,,,,,
56325,,,,,,,,,,
319656,,,,,,,,,,
37467, English,,,,,,,,,
37329, English,,,,,,,,,
72207, English,,,,,,,,,
194498,,,,,,,,,,
19757, Český,,,,,,,,,
85621, Český,,,,,,,,,
61410, English,,,,,,,,,
111304, 日本語,,,,,,,,,
74402, Français,,,,,,,,,
68752, Deutsch, Pусский, English,,,,,,,
28891, English,,,,,,,,,
25154, English,,,,,,,,,
73336, English, Español,,,,,,,,
23281, English,,,,,,,,,
328918, English,,,,,,,,,
31223,,,,,,,,,,
83330, English,,,,,,,,,
70386, English,,,,,,,,,
67660, English,,,,,,,,,
77877, English,,,,,,,,,
48008, English,,,,,,,,,
145878, English,,,,,,,,,
304375, English,,,,,,,,,
84569, English,,,,,,,,,
242621, English,,,,,,,,,
17347, Nederlands, English,,,,,,,,
43373, English,,,,,,,,,
284694, English,,,,,,,,,
79042, English,,,,,,,,,
73563, English, Français,,,,,,,,
72387, English, 普通话, Pусский,,,,,,,
106373, 普通话,,,,,,,,,
28238, English,,,,,,,,,
89287, Français,,,,,,,,,
105583, English,,,,,,,,,
253808, ,,,,,,,,,
106605, English,,,,,,,,,
91352, English,,,,,,,,,
159900, No Language,,,,,,,,,
162284, English,,,,,,,,,
61361,,,,,,,,,,
57119, English,,,,,,,,,
148371, 日本語,,,,,,,,,
15135, English,,,,,,,,,
66125, English, Polski,,,,,,,,
88478, English,,,,,,,,,
131476, ελληνικά,,,,,,,,,
25799, বাংলা, हिन्दी, English,,,,,,,
62213, English,,,,,,,,,
13486, English,,,,,,,,,
84177, svenska,,,,,,,,,
58390, English, Italiano, فارسی, svenska,,,,,,
140781,,,,,,,,,,
89326, English,,,,,,,,,
92000, English, Français,,,,,,,,
40161, English,,,,,,,,,
135686, English,,,,,,,,,
77957, English,,,,,,,,,
63946, Français, ,,,,,,,,
82624, shqip,,,,,,,,,
59835, Deutsch, Español,,,,,,,,
92493, English, Magyar, Polski,,,,,,,
50037, English,,,,,,,,,
47479,,,,,,,,,,
23683,,,,,,,,,,
79934, Português,,,,,,,,,
73963, English,,,,,,,,,
73881, Français, Deutsch,,,,,,,,
159907, No Language,,,,,,,,,
200157, English, Deutsch,,,,,,,,
26815, हिन्दी,,,,,,,,,
103243, हिन्दी,,,,,,,,,
84496, English,,,,,,,,,
111188, Deutsch, English, Español,,,,,,,
258253, ქართული,,,,,,,,,
51823, English, Español,,,,,,,,
61979, Español,,,,,,,,,
76493, English, עִבְרִית,,,,,,,,
80169, English, Deutsch,,,,,,,,
73517, 日本語,,,,,,,,,
73600, English,,,,,,,,,
37497, English,,,,,,,,,
93084, English, Français,,,,,,,,
28500, English, Deutsch,,,,,,,,
231763, No Language,,,,,,,,,
86850, English, Français,,,,,,,,
14400, Français, English, Srpski, Português,,,,,,
48620, English,,,,,,,,,
76011, English,,,,,,,,,
22683, English,,,,,,,,,
132122, Italiano,,,,,,,,,
110573, Français,,,,,,,,,
362151, suomi,,,,,,,,,
288165, Français,,,,,,,,,
97038, Español,,,,,,,,,
167408, English,,,,,,,,,
41154, English,,,,,,,,,
58595, English,,,,,,,,,
199196,,,,,,,,,,
140036, suomi,,,,,,,,,
122341,,,,,,,,,,
109016, English,,,,,,,,,
118131, English,,,,,,,,,
86812, English,,,,,,,,,
31559, English,,,,,,,,,
27646, English,,,,,,,,,
39401, Deutsch, English,,,,,,,,
25121, தமிழ்,,,,,,,,,
77561, Español,,,,,,,,,
93856, English,,,,,,,,,
78206, English, Français,,,,,,,,
80742, Español,,,,,,,,,
161460, English,,,,,,,,,
63773,,,,,,,,,,
72197, English,,,,,,,,,
85546, Français, English,,,,,,,,
111839, English,,,,,,,,,
26864, Español,,,,,,,,,
94363, English,,,,,,,,,
70981, , English,,,,,,,,
111440, English,,,,,,,,,
44997,,,,,,,,,,
35691, English,,,,,,,,,
92591, English,,,,,,,,,
79990, हिन्दी,,,,,,,,,
101288, English,,,,,,,,,
77084, English, , Español,,,,,,,
36334, English, Deutsch,,,,,,,,
12645, English,,,,,,,,,
169747, English,,,,,,,,,
169022, 한국어/조선말,,,,,,,,,
86555, English,,,,,,,,,
50077, English, Deutsch,,,,,,,,
48392, svenska,,,,,,,,,
155953,,,,,,,,,,
106020, English,,,,,,,,,
104396, No Language,,,,,,,,,
50647, English,,,,,,,,,
85293, English,,,,,,,,,
43598, English,,,,,,,,,
83666, English,,,,,,,,,
45054, English,,,,,,,,,
72477, English,,,,,,,,,
82825, English, हिन्दी,,,,,,,,
103269, English,,,,,,,,,
79382, 日本語,,,,,,,,,
61296, Français,,,,,,,,,
80151, English,,,,,,,,,
80389, English, Español,,,,,,,,
109554,,,,,,,,,,
26583, English,,,,,,,,,
50601, English, ქართული,,,,,,,,
45244, ,,,,,,,,,
49830, English,,,,,,,,,
13640, English,,,,,,,,,
44473, Français,,,,,,,,,
37000, Français,,,,,,,,,
54484, English,,,,,,,,,
60592, svenska,,,,,,,,,
109379, Français, български език,,,,,,,,
169652, Italiano,,,,,,,,,
110650,,,,,,,,,,
64836, English, Pусский,,,,,,,,
25564, English,,,,,,,,,
61125, suomi,,,,,,,,,
85435, English,,,,,,,,,
79995, English,,,,,,,,,
12255, English,,,,,,,,,
83723, English,,,,,,,,,
49014, English,,,,,,,,,
68472, English,,,,,,,,,
72358, English,,,,,,,,,
72334, English,,,,,,,,,
201703, English,,,,,,,,,
84332, English,,,,,,,,,
80321, English, Español, ภาษาไทย,,,,,,,
71326, English,,,,,,,,,
109018, English,,,,,,,,,
64456, English, Español,,,,,,,,
65421, No Language,,,,,,,,,
43337, No Language,,,,,,,,,
68818, Español, English,,,,,,,,
84355, English,,,,,,,,,
20847, Pусский,,,,,,,,,
48210, Français, ελληνικά,,,,,,,,
39144, 日本語,,,,,,,,,
39145, 日本語,,,,,,,,,
22855, English,,,,,,,,,
55215, English,,,,,,,,,
56191, 日本語,,,,,,,,,
48393, Español,,,,,,,,,
66956, Français,,,,,,,,,
46469, Afrikaans, Nederlands, English,,,,,,,
116776, 日本語,,,,,,,,,
39100, 日本語, English,,,,,,,,
62177, English,,,,,,,,,
13313, English,,,,,,,,,
63193, English, Italiano,,,,,,,,
379689, Italiano,,,,,,,,,
52462, Deutsch,,,,,,,,,
39101, English, 日本語,,,,,,,,
13761, English,,,,,,,,,
86467, Český, English, Français,,,,,,,
76494, English,,,,,,,,,
81836, Italiano, English,,,,,,,,
212622, English,,,,,,,,,
72331, English,,,,,,,,,
3556, English,,,,,,,,,
42621, English, Español,,,,,,,,
89874, English,,,,,,,,,
44877, English,,,,,,,,,
195056, English,,,,,,,,,
81115, English,,,,,,,,,
68684, English,,,,,,,,,
27550, svenska,,,,,,,,,
92352, English,,,,,,,,,
173891, English,,,,,,,,,
18150, English,,,,,,,,,
96399, Español, English,,,,,,,,
40171, 한국어/조선말,,,,,,,,,
34494, Italiano,,,,,,,,,
86157, Pусский,,,,,,,,,
154115, 广州话 / 廣州話,,,,,,,,,
80585, English, ภาษาไทย,,,,,,,,
88005, English,,,,,,,,,
13042, English, No Language,,,,,,,,
13932, English,,,,,,,,,
29860, English, Español,,,,,,,,
48747, English, Français,,,,,,,,
13062, English,,,,,,,,,
13933, English, No Language,,,,,,,,
44095, English,,,,,,,,,
28380, English,,,,,,,,,
72105, English,,,,,,,,,
100046, English,,,,,,,,,
13927, English,,,,,,,,,
77930, English,,,,,,,,,
67619, English,,,,,,,,,
39103, English, 日本語,,,,,,,,
24752, English, 日本語,,,,,,,,
52639, English,,,,,,,,,
151168, English,,,,,,,,,
171108,,,,,,,,,,
26974, 한국어/조선말,,,,,,,,,
24729, English,,,,,,,,,
83770, English, Français,,,,,,,,
50590, English,,,,,,,,,
105795,,,,,,,,,,
39104, 日本語,,,,,,,,,
34433, ,,,,,,,,,
78999, English,,,,,,,,,
76333, Español,,,,,,,,,
95516, English,,,,,,,,,
1930, English,,,,,,,,,
378452,,,,,,,,,,
39105, Português, Español, 日本語,,,,,,,
148811, English,,,,,,,,,
21506, 日本語,,,,,,,,,
86985, Dansk, English, Polski,,,,,,,
38728, 日本語,,,,,,,,,
42226, Français, Deutsch,,,,,,,,
23823, English,,,,,,,,,
16624, No Language,,,,,,,,,
57800, English,,,,,,,,,
84175, English,,,,,,,,,
46223,,,,,,,,,,
173580, English,,,,,,,,,
61111, English, ελληνικά,,,,,,,,
98548, English,,,,,,,,,
86664, 日本語,,,,,,,,,
71722, 日本語,,,,,,,,,
264393, 日本語,,,,,,,,,
131653, ελληνικά,,,,,,,,,
200281, Español,,,,,,,,,
99934,,,,,,,,,,
82525, English,,,,,,,,,
25913, English,,,,,,,,,
104997, suomi,,,,,,,,,
155288, English, Deutsch,,,,,,,,
16059, Dansk,,,,,,,,,
52311, English,,,,,,,,,
86980, ภาษาไทย, svenska, Norsk, English,,,,,,
208988, English,,,,,,,,,
57346, English,,,,,,,,,
66025, English,,,,,,,,,
105567, English,,,,,,,,,
11680, Français,,,,,,,,,
5965, English, Polski,,,,,,,,
31218, English,,,,,,,,,
13926, English, No Language,,,,,,,,
40770, English,,,,,,,,,
75810, English,,,,,,,,,
59706, English,,,,,,,,,
13929, English, No Language,,,,,,,,
96534, English,,,,,,,,,
60003,,,,,,,,,,
103370, English,,,,,,,,,
32050, English,,,,,,,,,
62289, English,,,,,,,,,
80468, English,,,,,,,,,
51794, Türkçe, English,,,,,,,,
53804, हिन्दी,,,,,,,,,
31680, 广州话 / 廣州話, 日本語,,,,,,,,
83191, English, Français, Deutsch,,,,,,,
80035, English,,,,,,,,,
65997, Français,,,,,,,,,
57215, English,,,,,,,,,
193976,,,,,,,,,,
276165,,,,,,,,,,
93676, English, 日本語,,,,,,,,
84165, English, Français, Italiano,,,,,,,
45945, Deutsch, English,,,,,,,,
50053, English,,,,,,,,,
279159, 한국어/조선말,,,,,,,,,
183386,,,,,,,,,,
44125, Português,,,,,,,,,
43580, English,,,,,,,,,
61015,,,,,,,,,,
73567, English,,,,,,,,,
172214, English,,,,,,,,,
82877, English,,,,,,,,,
44251, 日本語,,,,,,,,,
50388, 日本語, Español,,,,,,,,
19575, English,,,,,,,,,
39106, 日本語,,,,,,,,,
39107, 日本語,,,,,,,,,
55184, suomi,,,,,,,,,
148807, English, Lietuvi\x9akai,,,,,,,,
14863, English,,,,,,,,,
86593, English,,,,,,,,,
72843,,,,,,,,,,
78571, English, Français,,,,,,,,
43852, English,,,,,,,,,
43858, English,,,,,,,,,
101325, English,,,,,,,,,
102431, English,,,,,,,,,
16716, English,,,,,,,,,
52906, English,,,,,,,,,
61539, Deutsch, Español,,,,,,,,
13928, No Language,,,,,,,,,
13930, English,,,,,,,,,
103332, English, Français,,,,,,,,
64635, English,,,,,,,,,
25048, English,,,,,,,,,
73943, English,,,,,,,,,
55680, English,,,,,,,,,
75229, Norsk, Polski, svenska,,,,,,,
22059, English,,,,,,,,,
65035,,,,,,,,,,
32171, 日本語,,,,,,,,,
103747, English,,,,,,,,,
75446,,,,,,,,,,
28465, English,,,,,,,,,
56909, Italiano,,,,,,,,,
37545,,,,,,,,,,
39108, 日本語,,,,,,,,,
39323, 日本語,,,,,,,,,
73335, English,,,,,,,,,
34125, English, Deutsch,,,,,,,,
8736, Français,,,,,,,,,
16130, English, Français,,,,,,,,
109459, English,,,,,,,,,
320917, English,,,,,,,,,
35402, Pусский, English,,,,,,,,
80410, English,,,,,,,,,
51365, Deutsch, Français,,,,,,,,
39324, 日本語,,,,,,,,,
18095, Català, 日本語,,,,,,,,
94570, No Language,,,,,,,,,
76696, Español,,,,,,,,,
68143, English,,,,,,,,,
102630, English,,,,,,,,,
122924, English,,,,,,,,,
18443, English,,,,,,,,,
155341, English,,,,,,,,,
38256, Français, Español,,,,,,,,
58159, English,,,,,,,,,
49084,,,,,,,,,,
81436, English,,,,,,,,,
105978, English,,,,,,,,,
94548, English,,,,,,,,,
100683, English,,,,,,,,,
59296, English,,,,,,,,,
13676, English,,,,,,,,,
85593, English,,,,,,,,,
37724, English,,,,,,,,,
131997, ελληνικά,,,,,,,,,
58383, Italiano,,,,,,,,,
77287, English,,,,,,,,,
20106, Français,,,,,,,,,
21145, Français,,,,,,,,,
63988, English,,,,,,,,,
77953, English,,,,,,,,,
116019, suomi, svenska,,,,,,,,
85414, English,,,,,,,,,
82696, English,,,,,,,,,
24410, 日本語,,,,,,,,,
70872, 日本語,,,,,,,,,
38202, Deutsch,,,,,,,,,
36996, English,,,,,,,,,
84327, English,,,,,,,,,
118984, English,,,,,,,,,
20499, English,,,,,,,,,
100910, English,,,,,,,,,
45792, English,,,,,,,,,
8266, English, Français, Deutsch, Italiano,,,,,,
314070, English,,,,,,,,,
51190, suomi,,,,,,,,,
50090, 한국어/조선말,,,,,,,,,
77068, English,,,,,,,,,
46888, English,,,,,,,,,
49958, English,,,,,,,,,
32327, English,,,,,,,,,
50696, 日本語,,,,,,,,,
133523, ελληνικά,,,,,,,,,
43121, 日本語,,,,,,,,,
133373, Polski,,,,,,,,,
71719, 日本語,,,,,,,,,
79771, English, Deutsch,,,,,,,,
34800, 广州话 / 廣州話,,,,,,,,,
21537, 广州话 / 廣州話,,,,,,,,,
68649, 日本語,,,,,,,,,
84383, English, Français,,,,,,,,
126420, Español, Nederlands, Français, English, Deutsch,,,,,
104241, 日本語,,,,,,,,,
93188, Français,,,,,,,,,
120271,,,,,,,,,,
75595, English,,,,,,,,,
95506, 日本語,,,,,,,,,
78263, اردو,,,,,,,,,
38034, 普通话,,,,,,,,,
77174, English,,,,,,,,,
82650, English,,,,,,,,,
40572, Český, English,,,,,,,,
208579, ,,,,,,,,,
97088, Deutsch,,,,,,,,,
265579,,,,,,,,,,
36859, English,,,,,,,,,
75680, English,,,,,,,,,
458428, Español,,,,,,,,,
79224, 한국어/조선말,,,,,,,,,
85836, 日本語,,,,,,,,,
84203, English,,,,,,,,,
84184, English,,,,,,,,,
293094,,,,,,,,,,
121210, العربية, Français,,,,,,,,
118013, English,,,,,,,,,
109513, English, Français, Polski,,,,,,,
14196, English,,,,,,,,,
109584, English,,,,,,,,,
73846, English,,,,,,,,,
93934, Français,,,,,,,,,
14128, English,,,,,,,,,
83384, English,,,,,,,,,
84289, English,,,,,,,,,
76360, English,,,,,,,,,
1556, 日本語,,,,,,,,,
118624, 한국어/조선말,,,,,,,,,
49526, 普通话, English,,,,,,,,
83539, Pусский,,,,,,,,,
101482, English,,,,,,,,,
30785, English,,,,,,,,,
42152, Deutsch,,,,,,,,,
71864, English, Español,,,,,,,,
82633, English,,,,,,,,,
57330, Magyar,,,,,,,,,
71668, English,,,,,,,,,
71725, ,,,,,,,,,
89691, English,,,,,,,,,
31074, English,,,,,,,,,
84340, English,,,,,,,,,
26556, English,,,,,,,,,
202043, English,,,,,,,,,
216035, English,,,,,,,,,
137625, Español,,,,,,,,,
90061,,,,,,,,,,
263946,,,,,,,,,,
84334, English,,,,,,,,,
77883, English,,,,,,,,,
127521, English, Français, Español,,,,,,,
119698, English, Polski,,,,,,,,
48034, Français,,,,,,,,,
110491, English,,,,,,,,,
79694, English,,,,,,,,,
83540, English,,,,,,,,,
108762, suomi,,,,,,,,,
376394, English,,,,,,,,,
263947,,,,,,,,,,
215999, English,,,,,,,,,
134012, ελληνικά,,,,,,,,,
191402,,,,,,,,,,
83403, English, Magyar,,,,,,,,
239368, English,,,,,,,,,
39369, English, Français,,,,,,,,
12677, English, Español,,,,,,,,
79034,,,,,,,,,,
27349, English, Deutsch, svenska,,,,,,,
40629,,,,,,,,,,
67429, Deutsch, English, Français,,,,,,,
83660, English,,,,,,,,,
84174, English,,,,,,,,,
83686, English, Français,,,,,,,,
84344, Dansk, English, ภาษาไทย,,,,,,,
53336, English,,,,,,,,,
35623, עִבְרִית,,,,,,,,,
86785, Italiano,,,,,,,,,
27146, English, Français,,,,,,,,
189472,,,,,,,,,,
114150, English,,,,,,,,,
77948, English, Español,,,,,,,,
84281, English,,,,,,,,,
46493, 日本語,,,,,,,,,
112090, English, Français, Pусский,,,,,,,
85341, Français, English,,,,,,,,
37661, English,,,,,,,,,
130458, Español,,,,,,,,,
89708, English,,,,,,,,,
67166,,,,,,,,,,
59967, English,,,,,,,,,
84188, English, Français, Deutsch,,,,,,,
122080, ,,,,,,,,,
87428, English,,,,,,,,,
26505, English,,,,,,,,,
15895, English,,,,,,,,,
28218, English,,,,,,,,,
97795, English,,,,,,,,,
70808, Deutsch,,,,,,,,,
81215, English, Kinyarwanda,,,,,,,,
94108, Italiano,,,,,,,,,
71827, 日本語,,,,,,,,,
149145, No Language,,,,,,,,,
126278, English,,,,,,,,,
84329, English,,,,,,,,,
122492, suomi,,,,,,,,,
77461, العربية, English, Pусский,,,,,,,
84169, 普通话, English,,,,,,,,
24421, English,,,,,,,,,
82510, English,,,,,,,,,
117408, Italiano,,,,,,,,,
61854,,,,,,,,,,
96973, English,,,,,,,,,
16640, English,,,,,,,,,
71679, English,,,,,,,,,
87825, English,,,,,,,,,
88075, Español, English,,,,,,,,
89455, English, Deutsch, العربية, Français, Português, Pусский,,,,
148857, Deutsch,,,,,,,,,
157903, No Language,,,,,,,,,
43599, English,,,,,,,,,
70090, English, Français, Italiano,,,,,,,
74103, Français, Deutsch,,,,,,,,
84347, English,,,,,,,,,
100529, English,,,,,,,,,
68722, English,,,,,,,,,
85339,,,,,,,,,,
191600,,,,,,,,,,
49049, English,,,,,,,,,
179251, English,,,,,,,,,
137145, English,,,,,,,,,
60599, English,,,,,,,,,
98369, English,,,,,,,,,
20069, Italiano,,,,,,,,,
42399, Italiano,,,,,,,,,
129535, English,,,,,,,,,
84190, English,,,,,,,,,
78464, Pусский,,,,,,,,,
97933,,,,,,,,,,
106124, Český,,,,,,,,,
53909,,,,,,,,,,
64454, Deutsch,,,,,,,,,
4822, English,,,,,,,,,
